root[20, 20]	40	-2400	2110992616	4221993183/2
root[21, 19]	40	-2386	1962485740	1962485740
root[22, 18]	40	-2344	1574628265	1574631730
root[23, 17]	40	-2274	1085923230	1085923230
root[24, 16]	40	-2176	638953840	638956115
root[25, 15]	40	-2050	317166997	1585834992/5
root[26, 14]	40	-1896	130640970	261284115/2
root[13, 27]	40	-1714	43601365	43601365
root[12, 28]	40	-1504	11385920	45545085/4
root[27, 13]	40	-1714	43601365	43601365
root[28, 12]	40	-1504	11385920	45545085/4
root[14, 27]	41	-1930	160487100	160487100
root[15, 26]	41	-2098	419051430	419051430
root[16, 25]	41	-2238	904975526	904975526
root[17, 24]	41	-2350	1645895825	1645895825
root[18, 23]	41	-2434	2552890725	2552890725
root[19, 22]	41	-2490	3405834075	3405834075
root[20, 21]	41	-2518	3928887120	3928887120
root[21, 20]	41	-2518	3928887120	3928887120
root[22, 19]	41	-2490	3405834075	3405834075
root[23, 18]	41	-2434	2552890725	2552890725
root[24, 17]	41	-2350	1645895825	1645895825
root[25, 16]	41	-2238	904975526	904975526
root[26, 15]	41	-2098	419051430	419051430
root[27, 14]	41	-1930	160487100	160487100
root[13, 28]	41	-1734	49531925	49531925
root[12, 29]	41	-1510	11860975	11860975
root[28, 13]	41	-1734	49531925	49531925
root[29, 12]	41	-1510	11860975	11860975
root[14, 28]	42	-1960	192201224	2690835425/14
root[15, 27]	42	-2142	539721029	539721065
root[16, 26]	42	-2296	1248733860	1248736985
root[17, 25]	42	-2422	2427847673	2427847673
root[18, 24]	42	-2520	4022062165	24132405775/6
root[19, 23]	42	-2590	5732393525	5732393525
root[20, 22]	42	-2632	7073413386	14146840845/2
root[21, 21]	42	-2646	7583883676	159261558830/21
root[22, 20]	42	-2632	7073413386	14146840845/2
root[23, 19]	42	-2590	5732393525	5732393525
root[24, 18]	42	-2520	4022062165	24132405775/6
root[25, 17]	42	-2422	2427847673	2427847673
root[26, 16]	42	-2296	1248733860	1248736985
root[27, 15]	42	-2142	539721029	539721065
root[28, 14]	42	-1960	192201224	2690835425/14
root[13, 29]	42	-1750	54829200	54829200
root[12, 30]	42	-1512	12023028	72140401/6
root[29, 13]	42	-1750	54829200	54829200
root[30, 12]	42	-1512	12023028	72140401/6
root[15, 28]	43	-2182	678079535	678079535
root[16, 27]	43	-2350	1680131460	1680131460
root[17, 26]	43	-2490	3489147060	3489147060
root[18, 25]	43	-2602	6165982612	6165982612
root[19, 24]	43	-2686	9372340825	9372340825
root[20, 23]	43	-2742	12343438065	12343438065
root[21, 22]	43	-2770	14149869055	14149869055
root[22, 21]	43	-2770	14149869055	14149869055
root[23, 20]	43	-2742	12343438065	12343438065
root[24, 19]	43	-2686	9372340825	9372340825
root[25, 18]	43	-2602	6165982612	6165982612
root[26, 17]	43	-2490	3489147060	3489147060
root[27, 16]	43	-2350	1680131460	1680131460
root[28, 15]	43	-2182	678079535	678079535
root[14, 29]	43	-1986	224515725	224515725
root[13, 30]	43	-1762	59156531	59156531
root[29, 14]	43	-1986	224515725	224515725
root[30, 13]	43	-1762	59156531	59156531
root[15, 29]	44	-2218	831473720	831473720
root[16, 28]	44	-2400	2205850640	2205854735
root[17, 27]	44	-2554	4889920035	4889920035
root[18, 26]	44	-2680	9208553795	18417123595/2
root[19, 25]	44	-2778	14906427714	14906427714
root[20, 24]	44	-2848	20914227658	83656957695/4
root[21, 23]	44	-2890	25572819230	25572819230
root[22, 22]	44	-2904	27336510899	300701766680/11
root[23, 21]	44	-2890	25572819230	25572819230
root[24, 20]	44	-2848	20914227658	83656957695/4
root[25, 19]	44	-2778	14906427714	14906427714
root[26, 18]	44	-2680	9208553795	18417123595/2
root[27, 17]	44	-2554	4889920035	4889920035
root[28, 16]	44	-2400	2205850640	2205854735
root[29, 15]	44	-2218	831473720	831473720
root[14, 30]	44	-2008	255901677	511806347/2
root[13, 31]	44	-1770	62222500	62222500
root[30, 14]	44	-2008	255901677	511806347/2
root[31, 13]	44	-1770	62222500	62222500
root[15, 30]	45	-2250	995601787	995601832
root[16, 29]	45	-2446	2827837285	2827837285
root[17, 28]	45	-2614	6688452960	6688452960
root[18, 27]	45	-2754	13410909390	120698185340/9
root[19, 26]	45	-2866	23091418335	23091418335
root[20, 25]	45	-2950	34459052618	172295263104/5
root[21, 24]	45	-3006	44851009865	134553029990/3
root[22, 23]	45	-3034	51119749730	51119749730
root[23, 22]	45	-3034	51119749730	51119749730
root[24, 21]	45	-3006	44851009865	134553029990/3
root[25, 20]	45	-2950	34459052618	172295263104/5
root[26, 19]	45	-2866	23091418335	23091418335
root[27, 18]	45	-2754	13410909390	120698185340/9
root[28, 17]	45	-2614	6688452960	6688452960
root[29, 16]	45	-2446	2827837285	2827837285
root[30, 15]	45	-2250	995601787	995601832
root[14, 31]	45	-2026	284699800	284699800
root[13, 32]	45	-1774	63812419	63812419
root[31, 14]	45	-2026	284699800	284699800
root[32, 13]	45	-1774	63812419	63812419
root[16, 30]	46	-2488	3541781895	3541787026
root[17, 29]	46	-2670	8935218285	8935218285
root[18, 28]	46	-2824	19062933526	19062944840
root[19, 27]	46	-2950	34878114785	34878114785
root[20, 26]	46	-3048	55283436362	110566910085/2
root[21, 25]	46	-3118	76459616451	76459616451
root[22, 24]	46	-3160	92713158105	185426363885/2
root[23, 23]	46	-3174	98835985783	2273227673010/23
root[24, 22]	46	-3160	92713158105	185426363885/2
root[25, 21]	46	-3118	76459616451	76459616451
root[26, 20]	46	-3048	55283436362	110566910085/2
root[27, 19]	46	-2950	34878114785	34878114785
root[28, 18]	46	-2824	19062933526	19062944840
root[29, 17]	46	-2670	8935218285	8935218285
root[30, 16]	46	-2488	3541781895	3541787026
root[15, 31]	46	-2278	1164591455	1164591455
root[14, 32]	46	-2040	309237047	618477369/2
root[31, 15]	46	-2278	1164591455	1164591455
root[32, 14]	46	-2040	309237047	618477369/2
root[16, 31]	47	-2526	4336065110	4336065110
root[17, 30]	47	-2722	11665866381	11665866381
root[18, 29]	47	-2890	26468577100	26468577100
root[19, 28]	47	-3030	51416157850	51416157850
root[20, 27]	47	-3142	86461853195	86461853195
root[21, 26]	47	-3226	126873505215	126873505215
root[22, 25]	47	-3282	163359384083	163359384083
root[23, 24]	47	-3310	185209351425	185209351425
root[24, 23]	47	-3310	185209351425	185209351425
root[25, 22]	47	-3282	163359384083	163359384083
root[26, 21]	47	-3226	126873505215	126873505215
root[27, 20]	47	-3142	86461853195	86461853195
root[28, 19]	47	-3030	51416157850	51416157850
root[29, 18]	47	-2890	26468577100	26468577100
root[30, 17]	47	-2722	11665866381	11665866381
root[31, 16]	47	-2526	4336065110	4336065110
root[15, 32]	47	-2302	1331268064	1331268064
root[14, 33]	47	-2050	328005675	328005675
root[32, 15]	47	-2302	1331268064	1331268064
root[33, 14]	47	-2050	328005675	328005675
root[17, 31]	48	-2770	14893781160	14893781160
root[16, 32]	48	-2560	5191109960	83057857885/16
root[18, 30]	48	-2952	35923959878	71847950617/2
root[19, 29]	48	-3106	74039233625	74039233625
root[20, 28]	48	-3232	131959291528	527837279245/4
root[21, 27]	48	-3330	205177007390	615531022795/3
root[22, 26]	48	-3400	280057406065	560114892855/2
root[23, 25]	48	-3442	336991867562	336991867562
root[24, 24]	48	-3456	358340412622	1433361832875/4
root[25, 23]	48	-3442	336991867562	336991867562
root[26, 22]	48	-3400	280057406065	560114892855/2
root[27, 21]	48	-3330	205177007390	615531022795/3
root[28, 20]	48	-3232	131959291528	527837279245/4
root[29, 19]	48	-3106	74039233625	74039233625
root[30, 18]	48	-2952	35923959878	71847950617/2
root[31, 17]	48	-2770	14893781160	14893781160
root[32, 16]	48	-2560	5191109960	83057857885/16
root[15, 33]	48	-2322	1487609087	1487609136
root[14, 34]	48	-2056	339787860	679579145/2
root[33, 15]	48	-2322	1487609087	1487609136
root[34, 14]	48	-2056	339787860	679579145/2
root[17, 32]	49	-2814	18603024285	18603024285
root[18, 31]	49	-3010	47689341335	47689341335
root[19, 30]	49	-3178	104224578816	104224578816
root[20, 29]	49	-3318	196716276135	196716276135
root[21, 28]	49	-3430	323730444350	2266113110455/7
root[22, 27]	49	-3514	467760892290	467760892290
root[23, 26]	49	-3570	596312526765	596312526765
root[24, 25]	49	-3598	672780903449	672780903449
root[25, 24]	49	-3598	672780903449	672780903449
root[26, 23]	49	-3570	596312526765	596312526765
root[27, 22]	49	-3514	467760892290	467760892290
root[28, 21]	49	-3430	323730444350	2266113110455/7
root[29, 20]	49	-3318	196716276135	196716276135
root[30, 19]	49	-3178	104224578816	104224578816
root[31, 18]	49	-3010	47689341335	47689341335
root[32, 17]	49	-2814	18603024285	18603024285
root[16, 33]	49	-2590	6079638700	6079638700
root[15, 34]	49	-2338	1625350582	1625350582
root[14, 35]	49	-2058	343807746	2406654225/7
root[33, 16]	49	-2590	6079638700	6079638700
root[34, 15]	49	-2338	1625350582	1625350582
root[35, 14]	49	-2058	343807746	2406654225/7
root[18, 32]	50	-3064	61955631535	123911302795/2
root[17, 33]	50	-2854	22742644015	22742644015
root[19, 31]	50	-3246	143522022085	143522022085
root[20, 30]	50	-3400	286668700240	286668741219
root[21, 29]	50	-3526	498839280940	498839280940
root[22, 28]	50	-3624	762047644365	762047709465
root[23, 27]	50	-3694	1027622396815	1027622396815
root[24, 26]	50	-3736	1227793378215	2455586919655/2
root[25, 25]	50	-3750	1302530144536	32563253613526/25
root[26, 24]	50	-3736	1227793378215	2455586919655/2
root[27, 23]	50	-3694	1027622396815	1027622396815
root[28, 22]	50	-3624	762047644365	762047709465
root[29, 21]	50	-3526	498839280940	498839280940
root[30, 20]	50	-3400	286668700240	286668741219
root[31, 19]	50	-3246	143522022085	143522022085
root[32, 18]	50	-3064	61955631535	123911302795/2
root[33, 17]	50	-2854	22742644015	22742644015
root[16, 34]	50	-2616	6967603090	13935220355/2
root[15, 35]	50	-2350	1736685707	8683428544/5
root[34, 16]	50	-2616	6967603090	13935220355/2
root[35, 15]	50	-2350	1736685707	8683428544/5
