root[18, 13]	31	-418	271702	271702
root[16, 16]	32	-512	1476973	23633899/16
root[15, 17]	32	-502	1242438	1242438
root[14, 18]	32	-472	732180	1464571/2
root[13, 19]	32	-422	292947	292947
root[17, 15]	32	-502	1242438	1242438
root[18, 14]	32	-472	732180	1464571/2
root[19, 13]	32	-422	292947	292947
root[16, 17]	33	-542	2458684	2458684
root[15, 18]	33	-522	1752719	5258180/3
root[14, 19]	33	-482	874650	874650
root[17, 16]	33	-542	2458684	2458684
root[18, 15]	33	-522	1752719	5258180/3
root[19, 14]	33	-482	874650	874650
root[17, 17]	34	-578	4456255	75756336/17
root[16, 18]	34	-568	3783712	7567873/2
root[15, 19]	34	-538	2298090	2298090
root[14, 20]	34	-488	972117	972237
root[18, 16]	34	-568	3783712	7567873/2
root[19, 15]	34	-538	2298090	2298090
root[20, 14]	34	-488	972117	972237
root[17, 18]	35	-610	7453376	7453376
root[16, 19]	35	-590	5411212	5411212
root[15, 20]	35	-550	2808958	14044794/5
root[14, 21]	35	-490	1006994	7048960/7
root[18, 17]	35	-610	7453376	7453376
root[19, 16]	35	-590	5411212	5411212
root[20, 15]	35	-550	2808958	14044794/5
root[21, 14]	35	-490	1006994	7048960/7
root[18, 18]	36	-648	13511708	40536377/3
root[17, 19]	36	-638	11571373	11571373
root[16, 20]	36	-608	7217527	28871317/4
root[15, 21]	36	-558	3207547	3207556
root[19, 17]	36	-638	11571373	11571373
root[20, 16]	36	-608	7217527	28871317/4
root[21, 15]	36	-558	3207547	3207556
root[18, 19]	37	-682	22697760	22697760
root[17, 20]	37	-662	16750927	16750927
root[16, 21]	37	-622	9005900	9005900
root[15, 22]	37	-562	3426450	3426450
root[19, 18]	37	-682	22697760	22697760
root[20, 17]	37	-662	16750927	16750927
root[21, 16]	37	-622	9005900	9005900
root[22, 15]	37	-562	3426450	3426450
root[19, 19]	38	-722	41156761	781978460/19
root[18, 20]	38	-712	35515543	71032353/2
root[17, 21]	38	-682	22690835	22690835
root[16, 22]	38	-632	10533019	10533379
root[20, 18]	38	-712	35515543	71032353/2
root[21, 17]	38	-682	22690835	22690835
root[22, 16]	38	-632	10533019	10533379
root[19, 20]	39	-758	69404966	69404966
root[18, 21]	39	-738	51983392	51983412
root[17, 22]	39	-698	28840492	28840492
root[16, 23]	39	-638	11565139	11565139
root[20, 19]	39	-758	69404966	69404966
root[21, 18]	39	-738	51983392	51983412
root[22, 17]	39	-698	28840492	28840492
root[23, 16]	39	-638	11565139	11565139
root[20, 20]	40	-800	125869268	2517408247/20
root[19, 21]	40	-790	109375432	109375432
root[18, 22]	40	-760	71404146	71405023
root[17, 23]	40	-710	34465501	34465501
root[16, 24]	40	-640	11929577	23859917/2
root[21, 19]	40	-790	109375432	109375432
root[22, 18]	40	-760	71404146	71405023
root[23, 17]	40	-710	34465501	34465501
root[24, 16]	40	-640	11929577	23859917/2
root[20, 21]	41	-838	213011473	213011473
root[19, 22]	41	-818	161695320	161695320
root[18, 23]	41	-778	92286550	92286550
root[17, 24]	41	-718	38782176	38782176
root[21, 20]	41	-838	213011473	213011473
root[22, 19]	41	-818	161695320	161695320
root[23, 18]	41	-778	92286550	92286550
root[24, 17]	41	-718	38782176	38782176
root[21, 21]	42	-882	386367537	2704573012/7
root[20, 22]	42	-872	337858704	337860519
root[19, 23]	42	-842	224935200	224935200
root[18, 24]	42	-792	112447683	224897583/2
root[17, 25]	42	-722	41129689	41129689
root[22, 20]	42	-872	337858704	337860519
root[23, 19]	42	-842	224935200	224935200
root[24, 18]	42	-792	112447683	224897583/2
root[25, 17]	42	-722	41129689	41129689
root[21, 22]	43	-922	655951448	655951448
root[20, 23]	43	-902	504044082	504044082
root[19, 24]	43	-862	295161525	295161525
root[18, 25]	43	-802	129364687	129364687
root[22, 21]	43	-922	655951448	655951448
root[23, 20]	43	-902	504044082	504044082
root[24, 19]	43	-862	295161525	295161525
root[25, 18]	43	-802	129364687	129364687
root[22, 22]	44	-968	1189937773	13089351579/11
root[21, 23]	44	-958	1046567576	1046567576
root[20, 24]	44	-928	709317711	2837281127/4
root[19, 25]	44	-878	366045079	366045079
root[18, 26]	44	-808	140655623	281313653/2
root[23, 21]	44	-958	1046567576	1046567576
root[24, 20]	44	-928	709317711	2837281127/4
root[25, 19]	44	-878	366045079	366045079
root[26, 18]	44	-808	140655623	281313653/2
root[22, 23]	45	-1010	2026132344	2026132344
root[21, 24]	45	-990	1574401609	1574401663
root[20, 25]	45	-950	943760899	4718804504/5
root[19, 26]	45	-890	429649078	429649078
root[18, 27]	45	-810	144626368	1301637554/9
root[23, 22]	45	-1010	2026132344	2026132344
root[24, 21]	45	-990	1574401609	1574401663
root[25, 20]	45	-950	943760899	4718804504/5
root[26, 19]	45	-890	429649078	429649078
root[27, 18]	45	-810	144626368	1301637554/9
root[23, 23]	46	-1058	3675958453	84547044420/23
root[22, 24]	46	-1048	3250201423	6500413377/2
root[21, 25]	46	-1018	2239147452	2239147452
root[20, 26]	46	-968	1189389427	2378785409/2
root[19, 27]	46	-898	477808670	477808670
root[24, 22]	46	-1048	3250201423	6500413377/2
root[25, 21]	46	-1018	2239147452	2239147452
root[26, 20]	46	-968	1189389427	2378785409/2
root[27, 19]	46	-898	477808670	477808670
root[23, 24]	47	-1102	6275941604	6275941604
root[22, 25]	47	-1082	4926988621	4926988621
root[21, 26]	47	-1042	3017295942	3017295942
root[20, 27]	47	-982	1421847969	1421847969
root[19, 28]	47	-902	503791930	503791930
root[24, 23]	47	-1102	6275941604	6275941604
root[25, 22]	47	-1082	4926988621	4926988621
root[26, 21]	47	-1042	3017295942	3017295942
root[27, 20]	47	-982	1421847969	1421847969
root[28, 19]	47	-902	503791930	503791930
root[24, 24]	48	-1152	11387396338	45549623825/4
root[23, 25]	48	-1142	10117699459	10117699459
root[22, 26]	48	-1112	7075747255	7075754857
root[21, 27]	48	-1062	3859105134	11577315613/3
root[20, 28]	48	-992	1614020045	6456095315/4
root[25, 23]	48	-1142	10117699459	10117699459
root[26, 22]	48	-1112	7075747255	7075754857
root[27, 21]	48	-1062	3859105134	11577315613/3
root[28, 20]	48	-992	1614020045	6456095315/4
root[24, 25]	49	-1198	19489748227	19489748227
root[23, 26]	49	-1178	15445948924	15445948924
root[22, 27]	49	-1138	9646801166	9646801166
root[21, 28]	49	-1078	4691322898	32839260290/7
root[20, 29]	49	-998	1741076021	1741076021
root[25, 24]	49	-1198	19489748227	19489748227
root[26, 23]	49	-1178	15445948924	15445948924
root[27, 22]	49	-1138	9646801166	9646801166
root[28, 21]	49	-1078	4691322898	32839260290/7
root[29, 20]	49	-998	1741076021	1741076021
root[25, 25]	50	-1250	35366353043	884158826156/25
root[24, 26]	50	-1240	31564755781	63129542427/2
root[23, 27]	50	-1210	22382256978	22382256978
root[22, 28]	50	-1160	12506799508	12506809459
root[21, 29]	50	-1090	5426377433	5426377433
root[20, 30]	50	-1000	1785521843	1785525813
root[26, 24]	50	-1240	31564755781	63129542427/2
root[27, 23]	50	-1210	22382256978	22382256978
root[28, 22]	50	-1160	12506799508	12506809459
root[29, 21]	50	-1090	5426377433	5426377433
root[30, 20]	50	-1000	1785521843	1785525813
root[25, 26]	51	-1298	60668418419	60668418419
root[24, 27]	51	-1278	48502836128	145508508833/3
root[23, 28]	51	-1238	30846158219	30846158219
root[22, 29]	51	-1178	15440180716	15440180716
root[21, 30]	51	-1098	5976809791	5976809871
root[26, 25]	51	-1298	60668418419	60668418419
root[27, 24]	51	-1278	48502836128	145508508833/3
root[28, 23]	51	-1238	30846158219	30846158219
root[29, 22]	51	-1178	15440180716	15440180716
root[30, 21]	51	-1098	5976809791	5976809871
root[26, 26]	52	-1352	110098274947	1431277937357/13
root[25, 27]	52	-1342	98674499535	98674499535
root[24, 28]	52	-1312	70870422289	141740889879/2
root[23, 29]	52	-1262	40495638368	40495638368
root[22, 30]	52	-1192	18170370951	18170382826
root[21, 31]	52	-1102	6271835118	6271835118
root[27, 25]	52	-1342	98674499535	98674499535
root[28, 24]	52	-1312	70870422289	141740889879/2
root[29, 23]	52	-1262	40495638368	40495638368
root[30, 22]	52	-1192	18170370951	18170382826
root[31, 21]	52	-1102	6271835118	6271835118
root[26, 27]	53	-1402	189265265260	189265265260
root[25, 28]	53	-1382	152544204191	152544204191
root[24, 29]	53	-1342	98651580908	98651580908
root[23, 30]	53	-1282	50710465704	50710465704
root[22, 31]	53	-1202	20400010536	20400010536
root[27, 26]	53	-1402	189265265260	189265265260
root[28, 25]	53	-1382	152544204191	152544204191
root[29, 24]	53	-1342	98651580908	98651580908
root[30, 23]	53	-1282	50710465704	50710465704
root[31, 22]	53	-1202	20400010536	20400010536
root[27, 27]	54	-1458	343493991086	9274337766604/27
root[26, 28]	54	-1448	309048825777	618097742811/2
root[25, 29]	54	-1418	224617960085	224617960085
root[24, 30]	54	-1368	131025414994	262050891045/2
root[23, 31]	54	-1298	60635431814	60635431814
root[22, 32]	54	-1208	21862219842	43724465607/2
root[28, 26]	54	-1448	309048825777	618097742811/2
root[29, 25]	54	-1418	224617960085	224617960085
root[30, 24]	54	-1368	131025414994	262050891045/2
root[31, 23]	54	-1298	60635431814	60635431814
root[32, 22]	54	-1208	21862219842	43724465607/2
root[27, 28]	55	-1510	591646169357	591646169357
root[26, 29]	55	-1490	480463595625	480463595625
root[25, 30]	55	-1450	315585745483	1577928727438/5
root[24, 31]	55	-1390	166254638452	166254638452
root[23, 32]	55	-1310	69286504664	69286504664
root[22, 33]	55	-1210	22371755176	246089306938/11
root[28, 27]	55	-1510	591646169357	591646169357
root[29, 26]	55	-1490	480463595625	480463595625
root[30, 25]	55	-1450	315585745483	1577928727438/5
root[31, 24]	55	-1390	166254638452	166254638452
root[32, 23]	55	-1310	69286504664	69286504664
root[33, 22]	55	-1210	22371755176	246089306938/11
root[28, 28]	56	-1568	1073834626772	15033685931407/14
root[27, 29]	56	-1558	969647940069	969647940069
root[26, 30]	56	-1528	712572214185	1425144564231/2
root[25, 31]	56	-1478	423698846696	423698846696
root[24, 32]	56	-1408	201747262267	806989198011/4
root[23, 33]	56	-1318	75704674874	75704674874
root[29, 27]	56	-1558	969647940069	969647940069
root[30, 26]	56	-1528	712572214185	1425144564231/2
root[31, 25]	56	-1478	423698846696	423698846696
root[32, 24]	56	-1408	201747262267	806989198011/4
root[33, 23]	56	-1318	75704674874	75704674874
root[28, 29]	57	-1622	1852995710469	1852995710469
root[27, 30]	57	-1602	1515391674455	4546175024632/3
root[26, 31]	57	-1562	1009857719036	1009857719036
root[25, 32]	57	-1502	544251223121	544251223121
root[24, 33]	57	-1422	234321782390	234321782630
root[23, 34]	57	-1322	79125754944	79125754944
root[29, 28]	57	-1622	1852995710469	1852995710469
root[30, 27]	57	-1602	1515391674455	4546175024632/3
root[31, 26]	57	-1562	1009857719036	1009857719036
root[32, 25]	57	-1502	544251223121	544251223121
root[33, 24]	57	-1422	234321782390	234321782630
root[34, 23]	57	-1322	79125754944	79125754944
root[29, 29]	58	-1682	3363366900743	97537640121548/29
root[28, 30]	58	-1672	3047304232501	3047304368431
root[27, 31]	58	-1642	2262586596636	2262586596636
root[26, 32]	58	-1592	1369523414198	1369523506961
root[25, 33]	58	-1522	669550827445	669550827445
root[24, 34]	58	-1432	260649736570	521299557261/2
root[30, 28]	58	-1672	3047304232501	3047304368431
root[31, 27]	58	-1642	2262586596636	2262586596636
root[32, 26]	58	-1592	1369523414198	1369523506961
root[33, 25]	58	-1522	669550827445	669550827445
root[34, 24]	58	-1432	260649736570	521299557261/2
root[29, 30]	59	-1738	5813699253725	5813699253725
root[28, 31]	59	-1718	4785808569182	4785808569182
root[27, 32]	59	-1678	3232562050087	3232562050087
root[26, 33]	59	-1618	1779399844337	1779399844337
root[25, 34]	59	-1538	789520667405	789520667405
root[24, 35]	59	-1438	277798547780	277798547780
root[30, 29]	59	-1738	5813699253725	5813699253725
root[31, 28]	59	-1718	4785808569182	4785808569182
root[32, 27]	59	-1678	3232562050087	3232562050087
root[33, 26]	59	-1618	1779399844337	1779399844337
root[34, 25]	59	-1538	789520667405	789520667405
root[35, 24]	59	-1438	277798547780	277798547780
root[30, 30]	60	-1800	10552964656712	52764824518461/5
root[29, 31]	60	-1790	9591516977238	9591516977238
root[28, 32]	60	-1760	7190513958168	7190514163071
root[27, 33]	60	-1710	4425259684380	13275779054894/3
root[26, 34]	60	-1640	2217183334187	4434366901861/2
root[25, 35]	60	-1550	892923780449	4464618902272/5
root[24, 36]	60	-1440	283753883001	1702523562293/6
root[31, 29]	60	-1790	9591516977238	9591516977238
root[32, 28]	60	-1760	7190513958168	7190514163071
root[33, 27]	60	-1710	4425259684380	13275779054894/3
root[34, 26]	60	-1640	2217183334187	4434366901861/2
root[35, 25]	60	-1550	892923780449	4464618902272/5
root[36, 24]	60	-1440	283753883001	1702523562293/6
root[30, 31]	61	-1858	18270334800160	18270334800160
root[29, 32]	61	-1838	15132852614197	15132852614197
root[28, 33]	61	-1798	10351137525336	10351137525336
root[27, 34]	61	-1738	5811381584868	5811381584868
root[26, 35]	61	-1658	2651576889872	2651576889872
root[25, 36]	61	-1558	969031929145	969031929145
root[31, 30]	61	-1858	18270334800160	18270334800160
root[32, 29]	61	-1838	15132852614197	15132852614197
root[33, 28]	61	-1798	10351137525336	10351137525336
root[34, 27]	61	-1738	5811381584868	5811381584868
root[35, 26]	61	-1658	2651576889872	2651576889872
root[36, 25]	61	-1558	969031929145	969031929145
root[31, 31]	62	-1922	33165647630341	1028135076540572/31
root[30, 32]	62	-1912	30233434577432	30233434985039
root[29, 33]	62	-1882	22870720173263	22870720173263
root[28, 34]	62	-1832	14295639751019	14295640035698
root[27, 35]	62	-1762	7328024444140	7328024444140
root[26, 36]	62	-1672	3045508372171	3045508508022
root[25, 37]	62	-1562	1009408859189	1009408859189
root[32, 30]	62	-1912	30233434577432	30233434985039
root[33, 29]	62	-1882	22870720173263	22870720173263
root[34, 28]	62	-1832	14295639751019	14295640035698
root[35, 27]	62	-1762	7328024444140	7328024444140
root[36, 26]	62	-1672	3045508372171	3045508508022
root[37, 25]	62	-1562	1009408859189	1009408859189
root[31, 32]	63	-1982	57505713511983	57505713511983
root[30, 33]	63	-1962	47906315383194	47906315384404
root[29, 34]	63	-1922	33158243913162	33158243913162
root[28, 35]	63	-1862	18962136076158	132734952533115/7
root[27, 36]	63	-1782	8879878752998	79918908783487/9
root[26, 37]	63	-1682	3361089129360	3361089129360
root[32, 31]	63	-1982	57505713511983	57505713511983
root[33, 30]	63	-1962	47906315383194	47906315384404
root[34, 29]	63	-1922	33158243913162	33158243913162
root[35, 28]	63	-1862	18962136076158	132734952533115/7
root[36, 27]	63	-1782	8879878752998	79918908783487/9
root[37, 26]	63	-1682	3361089129360	3361089129360
root[32, 32]	64	-2048	104392959224471	3340574718816971/32
root[31, 33]	64	-2038	95428715978280	95428715978280
root[30, 34]	64	-2008	72803427859033	72803428480252
root[29, 35]	64	-1958	46173843249799	46173843249799
root[28, 36]	64	-1888	24179410968168	96717645337243/4
root[27, 37]	64	-1798	10347116601347	10347116601347
root[26, 38]	64	-1688	3565442345739	7130884984425/2
root[33, 31]	64	-2038	95428715978280	95428715978280
root[34, 30]	64	-2008	72803427859033	72803428480252
root[35, 29]	64	-1958	46173843249799	46173843249799
root[36, 28]	64	-1888	24179410968168	96717645337243/4
root[37, 27]	64	-1798	10347116601347	10347116601347
root[38, 26]	64	-1688	3565442345739	7130884984425/2
root[32, 33]	65	-2110	181261239682652	181261239682652
root[31, 34]	65	-2090	151825536552440	151825536552440
root[30, 35]	65	-2050	106258226747240	106258226747252
root[29, 36]	65	-1990	61823962791260	61823962791260
root[28, 37]	65	-1910	29663261673383	29663261673383
root[27, 38]	65	-1810	11599575958664	11599575958664
root[26, 39]	65	-1690	3636203397450	47270644166852/13
root[33, 32]	65	-2110	181261239682652	181261239682652
root[34, 31]	65	-2090	151825536552440	151825536552440
root[35, 30]	65	-2050	106258226747240	106258226747252
root[36, 29]	65	-1990	61823962791260	61823962791260
root[37, 28]	65	-1910	29663261673383	29663261673383
root[38, 27]	65	-1810	11599575958664	11599575958664
root[39, 26]	65	-1690	3636203397450	47270644166852/13
root[33, 33]	66	-2178	329065087536541	3619715962926004/11
root[32, 34]	66	-2168	301597654228072	301597655457414
root[31, 35]	66	-2138	231933341065092	231933341065092
root[30, 36]	66	-2088	149122331380516	447366996775768/3
root[29, 37]	66	-2018	79665271875751	79665271875751
root[28, 38]	66	-1928	35033677093622	35033677530947
root[27, 39]	66	-1818	12515148783595	37545446353192/3
root[34, 32]	66	-2168	301597654228072	301597655457414
root[35, 31]	66	-2138	231933341065092	231933341065092
root[36, 30]	66	-2088	149122331380516	447366996775768/3
root[37, 29]	66	-2018	79665271875751	79665271875751
root[38, 28]	66	-1928	35033677093622	35033677530947
root[39, 27]	66	-1818	12515148783595	37545446353192/3
root[33, 34]	67	-2242	572125010215680	572125010215680
root[32, 35]	67	-2222	481673252002048	481673252002048
root[31, 36]	67	-2182	340647108473180	340647108473180
root[30, 37]	67	-2122	201436902016719	201436902016719
root[29, 38]	67	-2042	98870327551753	98870327551753
root[28, 39]	67	-1942	39853707300193	39853707300193
root[27, 40]	67	-1822	12998904508413	12998904508413
root[34, 33]	67	-2242	572125010215680	572125010215680
root[35, 32]	67	-2222	481673252002048	481673252002048
root[36, 31]	67	-2182	340647108473180	340647108473180
root[37, 30]	67	-2122	201436902016719	201436902016719
root[38, 29]	67	-2042	98870327551753	98870327551753
root[39, 28]	67	-1942	39853707300193	39853707300193
root[40, 27]	67	-1822	12998904508413	12998904508413
root[34, 34]	68	-2312	1038683017628933	17657611337570030/17
root[33, 35]	68	-2302	954339502344484	954339502344484
root[32, 36]	68	-2272	739437627816315	2957750518833133/4
root[31, 37]	68	-2222	481577130801419	481577130801419
root[30, 38]	68	-2152	262141077645063	262141078794108
root[29, 39]	68	-2062	118256385382071	118256385382071
root[28, 40]	68	-1952	43685523402047	87371047776331/2
root[35, 33]	68	-2302	954339502344484	954339502344484
root[36, 32]	68	-2272	739437627816315	2957750518833133/4
root[37, 31]	68	-2222	481577130801419	481577130801419
root[38, 30]	68	-2152	262141077645063	262141078794108
root[39, 29]	68	-2062	118256385382071	118256385382071
root[40, 28]	68	-1952	43685523402047	87371047776331/2
root[34, 35]	69	-2378	1808151349559416	1808151349559416
root[33, 36]	69	-2358	1529654065431511	4588962196305064/3
root[32, 37]	69	-2318	1092496286484325	1092496286484325
root[31, 38]	69	-2258	655960091998520	655960091998520
root[30, 39]	69	-2178	328894862875083	328894862877268
root[29, 40]	69	-2078	136386005365015	136386005365015
root[28, 41]	69	-1958	46154237340116	46154237340116
root[35, 34]	69	-2378	1808151349559416	1808151349559416
root[36, 33]	69	-2358	1529654065431511	4588962196305064/3
root[37, 32]	69	-2318	1092496286484325	1092496286484325
root[38, 31]	69	-2258	655960091998520	655960091998520
root[39, 30]	69	-2178	328894862875083	328894862877268
root[40, 29]	69	-2078	136386005365015	136386005365015
root[41, 28]	69	-1958	46154237340116	46154237340116
root[35, 35]	70	-2450	3282773073057378	22979411511401812/7
root[34, 36]	70	-2440	3023258057006198	3023258060732886
root[33, 37]	70	-2410	2359146974845832	2359146974845832
root[32, 38]	70	-2360	1555192441535819	1555192444241425
root[31, 39]	70	-2290	861611315966076	861611315966076
root[30, 40]	70	-2200	398087976812106	398087978216600
root[29, 41]	70	-2090	151732201324864	151732201324864
root[28, 42]	70	-1960	47006914185100	329048402820189/7
root[36, 34]	70	-2440	3023258057006198	3023258060732886
root[37, 33]	70	-2410	2359146974845832	2359146974845832
root[38, 32]	70	-2360	1555192441535819	1555192444241425
root[39, 31]	70	-2290	861611315966076	861611315966076
root[40, 30]	70	-2200	398087976812106	398087978216600
root[41, 29]	70	-2090	151732201324864	151732201324864
root[42, 28]	70	-1960	47006914185100	329048402820189/7
root[35, 36]	71	-2518	5721437864193044	5721437864193044
root[34, 37]	71	-2498	4862346062625688	4862346062625688
root[33, 38]	71	-2458	3505170846206159	3505170846206159
root[32, 39]	71	-2398	2135056794835925	2135056794835925
root[31, 40]	71	-2318	1092160892942445	1092160892942445
root[30, 41]	71	-2218	465079032779014	465079032779014
root[29, 42]	71	-2098	162884003783969	162884003783969
root[36, 35]	71	-2518	5721437864193044	5721437864193044
root[37, 34]	71	-2498	4862346062625688	4862346062625688
root[38, 33]	71	-2458	3505170846206159	3505170846206159
root[39, 32]	71	-2398	2135056794835925	2135056794835925
root[40, 31]	71	-2318	1092160892942445	1092160892942445
root[41, 30]	71	-2218	465079032779014	465079032779014
root[42, 29]	71	-2098	162884003783969	162884003783969
root[36, 36]	72	-2592	10387813279969292	62326879720390177/6
root[35, 37]	72	-2582	9587790186794226	9587790186794226
root[34, 38]	72	-2552	7532030282274395	15064060576120163/2
root[33, 39]	72	-2502	5022420912253397	5022420912258465
root[32, 40]	72	-2432	2829153824739831	22633230626789965/8
root[31, 41]	72	-2342	1336821386949458	1336821386949458
root[30, 42]	72	-2232	524663539199458	524663540805754
root[29, 43]	72	-2102	168755332850098	168755332850098
root[37, 35]	72	-2582	9587790186794226	9587790186794226
root[38, 34]	72	-2552	7532030282274395	15064060576120163/2
root[39, 33]	72	-2502	5022420912253397	5022420912258465
root[40, 32]	72	-2432	2829153824739831	22633230626789965/8
root[41, 31]	72	-2342	1336821386949458	1336821386949458
root[42, 30]	72	-2232	524663539199458	524663540805754
root[43, 29]	72	-2102	168755332850098	168755332850098
root[36, 37]	73	-2662	18124807996926110	18124807996926110
root[35, 38]	73	-2642	15470019945243156	15470019945243156
root[34, 39]	73	-2602	11250511603172324	11250511603172324
root[33, 40]	73	-2542	6946520945507787	6946520945507787
root[32, 41]	73	-2462	3621068554364221	3621068554364221
root[31, 42]	73	-2362	1580873638427324	1580873638427324
root[30, 43]	73	-2242	571714960389610	571714960389610
root[37, 36]	73	-2662	18124807996926110	18124807996926110
root[38, 35]	73	-2642	15470019945243156	15470019945243156
root[39, 34]	73	-2602	11250511603172324	11250511603172324
root[40, 33]	73	-2542	6946520945507787	6946520945507787
root[41, 32]	73	-2462	3621068554364221	3621068554364221
root[42, 31]	73	-2362	1580873638427324	1580873638427324
root[43, 30]	73	-2242	571714960389610	571714960389610
root[37, 37]	74	-2738	32908207762394091	1217603687208581368/37
root[36, 38]	74	-2728	30437463541920074	30437463553268954
root[35, 39]	74	-2698	24063661255178704	24063661255178704
root[34, 40]	74	-2648	16220558066430929	32441116149612785/2
root[33, 41]	74	-2578	9281573049141349	9281573049141349
root[32, 42]	74	-2488	4479360192776643	4479360197279593
root[31, 43]	74	-2378	1806931192539878	1806931192539878
root[30, 44]	74	-2248	601894196071897	601894197785122
root[38, 36]	74	-2728	30437463541920074	30437463553268954
root[39, 35]	74	-2698	24063661255178704	24063661255178704
root[40, 34]	74	-2648	16220558066430929	32441116149612785/2
root[41, 33]	74	-2578	9281573049141349	9281573049141349
root[42, 32]	74	-2488	4479360192776643	4479360197279593
root[43, 31]	74	-2378	1806931192539878	1806931192539878
root[44, 30]	74	-2248	601894196071897	601894197785122
root[37, 38]	75	-2810	57479505215716638	57479505215716638
root[36, 39]	75	-2790	49261770145182818	147785310435579319/3
root[35, 40]	75	-2750	36125042711084889	180625213555424607/5
root[34, 41]	75	-2690	22593269009125262	22593269009125262
root[33, 42]	75	-2610	11988899672142386	11988899672149020
root[32, 43]	75	-2510	5358195492986716	5358195492986716
root[31, 44]	75	-2390	1996875625798008	1996875625798008
root[30, 45]	75	-2250	612294861144348	9184422917205142/15
root[38, 37]	75	-2810	57479505215716638	57479505215716638
root[39, 36]	75	-2790	49261770145182818	147785310435579319/3
root[40, 35]	75	-2750	36125042711084889	180625213555424607/5
root[41, 34]	75	-2690	22593269009125262	22593269009125262
root[42, 33]	75	-2610	11988899672142386	11988899672149020
root[43, 32]	75	-2510	5358195492986716	5358195492986716
