[2 0]
[0 2]
20*alpha[0] + 19*alpha[1], 1
10*alpha[0] + 9*alpha[1], 1
25*alpha[0] + 25*alpha[1], 1
16*alpha[0] + 16*alpha[1], 1
8*alpha[0] + 8*alpha[1], 1
12*alpha[0] + 12*alpha[1], 1
alpha[0], 1
18*alpha[0] + 17*alpha[1], 1
7*alpha[0] + 6*alpha[1], 1
10*alpha[0] + 11*alpha[1], 1
7*alpha[0] + 8*alpha[1], 1
22*alpha[0] + 21*alpha[1], 1
19*alpha[0] + 20*alpha[1], 1
7*alpha[0] + 7*alpha[1], 1
10*alpha[0] + 10*alpha[1], 1
2*alpha[0] + 3*alpha[1], 1
13*alpha[0] + 14*alpha[1], 1
19*alpha[0] + 19*alpha[1], 1
23*alpha[0] + 22*alpha[1], 1


[ 2 -3]
[-3  2]
16*alpha[0] + 7*alpha[1], 27
26*alpha[0] + 20*alpha[1], 1189389427
13*alpha[0] + 12*alpha[1], 30865
4*alpha[0] + 3*alpha[1], 4
17*alpha[0] + 11*alpha[1], 25923
11*alpha[0] + 23*alpha[1], 3630
9*alpha[0] + 14*alpha[1], 2407
19*alpha[0] + 16*alpha[1], 5411212
20*alpha[0] + 25*alpha[1], 943760899
26*alpha[0] + 18*alpha[1], 140655623
13*alpha[0] + 29*alpha[1], 6555
12*alpha[0] + 18*alpha[1], 87547
23*alpha[0] + 24*alpha[1], 6275941604
16*alpha[0] + 8*alpha[1], 288
8*alpha[0] + 9*alpha[1], 449
14*alpha[0] + 16*alpha[1], 409725
11*alpha[0] + 26*alpha[1], 240
12*alpha[0] + 17*alpha[1], 84121
9*alpha[0] + 6*alpha[1], 80
26*alpha[0] + 22*alpha[1], 7075747255
21*alpha[0] + 8*alpha[1], 1
6*alpha[0] + 5*alpha[1], 23
11*alpha[0] + 6*alpha[1], 60
15*alpha[0] + 25*alpha[1], 2808958
6*alpha[0] + 14*alpha[1], 9
15*alpha[0] + 6*alpha[1], 3
7*alpha[0] + 16*alpha[1], 27
13*alpha[0] + 7*alpha[1], 162
21*alpha[0] + 29*alpha[1], 5426377433
16*alpha[0] + 12*alpha[1], 74434
11*alpha[0] + 18*alpha[1], 23750
12*alpha[0] + 6*alpha[1], 39
30*alpha[0] + 20*alpha[1], 1785521843
28*alpha[0] + 20*alpha[1], 1614020045
14*alpha[0] + 31*alpha[1], 19902
13*alpha[0] + 28*alpha[1], 15204
13*alpha[0] + 10*alpha[1], 6555
4*alpha[0] + 7*alpha[1], 9
22*alpha[0] + 24*alpha[1], 3250201423
21*alpha[0] + 13*alpha[1], 271702
18*alpha[0] + 25*alpha[1], 129364687
6*alpha[0] + 3*alpha[1], 3
23*alpha[0] + 11*alpha[1], 3630
28*alpha[0] + 15*alpha[1], 1242438
17*alpha[0] + 12*alpha[1], 84121
23*alpha[0] + 13*alpha[1], 185526
3*alpha[0] + 8*alpha[1], 1
16*alpha[0] + 20*alpha[1], 7217527
24*alpha[0] + 21*alpha[1], 1574401609
22*alpha[0] + 19*alpha[1], 161695320
5*alpha[0] + 11*alpha[1], 9
24*alpha[0] + 15*alpha[1], 3207547
9*alpha[0] + 9*alpha[1], 808
7*alpha[0] + 12*alpha[1], 211
29*alpha[0] + 19*alpha[1], 503791930
28*alpha[0] + 13*alpha[1], 15204
7*alpha[0] + 17*alpha[1], 9
alpha[1], 1
23*alpha[0] + 20*alpha[1], 504044082
10*alpha[0] + 26*alpha[1], 1
24*alpha[0] + 18*alpha[1], 112447683
3*alpha[0] + 7*alpha[1], 2
16*alpha[0] + 29*alpha[1], 5411212
3*alpha[0] + 2*alpha[1], 2
4*alpha[0] + 9*alpha[1], 4
15*alpha[0] + 15*alpha[1], 492420
12*alpha[0] + 23*alpha[1], 30865
21*alpha[0] + 19*alpha[1], 109375432
13*alpha[0] + 8*alpha[1], 720
14*alpha[0] + 17*alpha[1], 569358
29*alpha[0] + 14*alpha[1], 91257
18*alpha[0] + 24*alpha[1], 112447683
24*alpha[0] + 11*alpha[1], 1754
15*alpha[0] + 28*alpha[1], 1242438
11*alpha[0] + 21*alpha[1], 10531
17*alpha[0] + 16*alpha[1], 2458684
20*alpha[0] + 11*alpha[1], 15204
15*alpha[0] + 12*alpha[1], 60654
4*alpha[0] + 4*alpha[1], 6
19*alpha[0] + 8*alpha[1], 27
18*alpha[0] + 28*alpha[1], 140655623
20*alpha[0] + 17*alpha[1], 16750927
20*alpha[0] + 16*alpha[1], 7217527
34*alpha[0] + 14*alpha[1], 600
15*alpha[0] + 19*alpha[1], 2298090
21*alpha[0] + 10*alpha[1], 1267
12*alpha[0] + 24*alpha[1], 19022
25*alpha[0] + 24*alpha[1], 19489748227
8*alpha[0] + 20*alpha[1], 6
16*alpha[0] + 21*alpha[1], 9005900
9*alpha[0] + 17*alpha[1], 1267
22*alpha[0] + 18*alpha[1], 71404146
22*alpha[0] + 16*alpha[1], 10533019
27*alpha[0] + 16*alpha[1], 9005900
27*alpha[0] + 18*alpha[1], 144626368
25*alpha[0] + 17*alpha[1], 41129689
14*alpha[0] + 23*alpha[1], 874650
13*alpha[0] + 26*alpha[1], 55853
22*alpha[0] + 11*alpha[1], 6559
12*alpha[0] + 7*alpha[1], 211
30*alpha[0] + 17*alpha[1], 22690835
alpha[0] + 3*alpha[1], 1
20*alpha[0] + 12*alpha[1], 74434
16*alpha[0] + 22*alpha[1], 10533019
16*alpha[0] + 32*alpha[1], 1476973
16*alpha[0] + 9*alpha[1], 1754
31*alpha[0] + 12*alpha[1], 4
8*alpha[0] + 15*alpha[1], 449
8*alpha[0] + 12*alpha[1], 758
10*alpha[0] + 23*alpha[1], 240
17*alpha[0] + 17*alpha[1], 4456255
27*alpha[0] + 19*alpha[1], 477808670
24*alpha[0] + 23*alpha[1], 6275941604
23*alpha[0] + 16*alpha[1], 11565139
5*alpha[0] + 2*alpha[1], 1
9*alpha[0] + 10*alpha[1], 1267
11*alpha[0] + 16*alpha[1], 25923
12*alpha[0] + 8*alpha[1], 758
18*alpha[0] + 23*alpha[1], 92286550
15*alpha[0] + 30*alpha[1], 492420
24*alpha[0] + 10*alpha[1], 73
8*alpha[0] + 11*alpha[1], 720
18*alpha[0] + 9*alpha[1], 808
16*alpha[0] + 31*alpha[1], 2458684
11*alpha[0] + 7*alpha[1], 240
27*alpha[0] + 20*alpha[1], 1421847969
5*alpha[0] + 10*alpha[1], 16
33*alpha[0] + 15*alpha[1], 60654
11*alpha[0] + 28*alpha[1], 9
9*alpha[0] + 21*alpha[1], 80
20*alpha[0] + 29*alpha[1], 1741076021
3*alpha[0] + 6*alpha[1], 3
18*alpha[0] + 14*alpha[1], 732180
29*alpha[0] + 17*alpha[1], 28840492
10*alpha[0] + 4*alpha[1], 1
8*alpha[0] + 7*alpha[1], 162
9*alpha[0] + 11*alpha[1], 1754
27*alpha[0] + 21*alpha[1], 3859105134
20*alpha[0] + 21*alpha[1], 213011473
29*alpha[0] + 13*alpha[1], 6555
9*alpha[0] + 19*alpha[1], 449
23*alpha[0] + 25*alpha[1], 10117699459
11*alpha[0] + 14*alpha[1], 19902
5*alpha[0] + 5*alpha[1], 16
5*alpha[0] + 7*alpha[1], 27
25*alpha[0] + 15*alpha[1], 2808958
7*alpha[0] + 4*alpha[1], 9
19*alpha[0] + 12*alpha[1], 84121
13*alpha[0] + 15*alpha[1], 135861
14*alpha[0] + 32*alpha[1], 7554
28*alpha[0] + 18*alpha[1], 140655623
6*alpha[0] + 4*alpha[1], 9
10*alpha[0] + 25*alpha[1], 16
9*alpha[0] + 22*alpha[1], 23
11*alpha[0] + 19*alpha[1], 19902
4*alpha[0] + 5*alpha[1], 9
30*alpha[0] + 18*alpha[1], 112447683
18*alpha[0] + 30*alpha[1], 112447683
10*alpha[0] + 22*alpha[1], 600
14*alpha[0] + 20*alpha[1], 972117
9*alpha[0] + 20*alpha[1], 211
22*alpha[0] + 22*alpha[1], 1189937773
15*alpha[0] + 10*alpha[1], 7936
21*alpha[0] + 17*alpha[1], 22690835
17*alpha[0] + 21*alpha[1], 22690835
29*alpha[0] + 15*alpha[1], 815214
13*alpha[0] + 5*alpha[1], 1
7*alpha[0] + 11*alpha[1], 240
35*alpha[0] + 14*alpha[1], 107
15*alpha[0] + 7*alpha[1], 60
16*alpha[0] + 13*alpha[1], 185526
14*alpha[0] + 9*alpha[1], 2407
17*alpha[0] + 13*alpha[1], 233487
15*alpha[0] + 13*alpha[1], 135861
34*alpha[0] + 16*alpha[1], 409725
13*alpha[0] + 17*alpha[1], 233487
14*alpha[0] + 8*alpha[1], 600
2*alpha[0] + 5*alpha[1], 1
7*alpha[0] + 14*alpha[1], 107
20*alpha[0] + 22*alpha[1], 337858704
18*alpha[0] + 15*alpha[1], 1752719
31*alpha[0] + 18*alpha[1], 92286550
21*alpha[0] + 21*alpha[1], 386367537
12*alpha[0] + 11*alpha[1], 10531
20*alpha[0] + 8*alpha[1], 6
17*alpha[0] + 23*alpha[1], 34465501
14*alpha[0] + 33*alpha[1], 2407
15*alpha[0] + 24*alpha[1], 3207547
19*alpha[0] + 15*alpha[1], 2298090
16*alpha[0] + 19*alpha[1], 5411212
27*alpha[0] + 13*alpha[1], 30865
19*alpha[0] + 11*alpha[1], 19902
3*alpha[0] + alpha[1], 1
10*alpha[0] + 20*alpha[1], 2278
24*alpha[0] + 22*alpha[1], 3250201423
30*alpha[0] + 14*alpha[1], 45271
19*alpha[0] + 25*alpha[1], 366045079
28*alpha[0] + 17*alpha[1], 34465501
5*alpha[0] + 13*alpha[1], 1
5*alpha[0] + 6*alpha[1], 23
20*alpha[0] + 14*alpha[1], 972117
22*alpha[0] + 28*alpha[1], 12506799508
13*alpha[0] + 11*alpha[1], 15204
17*alpha[0] + 7*alpha[1], 9
22*alpha[0] + 10*alpha[1], 600
33*alpha[0] + 16*alpha[1], 815214
23*alpha[0] + 21*alpha[1], 1046567576
12*alpha[0] + 27*alpha[1], 2167
11*alpha[0] + 12*alpha[1], 10531
32*alpha[0] + 14*alpha[1], 7554
33*alpha[0] + 14*alpha[1], 2407
22*alpha[0] + 9*alpha[1], 23
17*alpha[0] + 31*alpha[1], 16750927
17*alpha[0] + 24*alpha[1], 38782176
13*alpha[0] + 30*alpha[1], 2407
2*alpha[0] + 4*alpha[1], 1
22*alpha[0] + 26*alpha[1], 7075747255
24*alpha[0] + 14*alpha[1], 732180
15*alpha[0] + 35*alpha[1], 7936
16*alpha[0] + 30*alpha[1], 3783712
23*alpha[0] + 15*alpha[1], 3426450
15*alpha[0] + 29*alpha[1], 815214
21*alpha[0] + 22*alpha[1], 655951448
27*alpha[0] + 23*alpha[1], 22382256978
23*alpha[0] + 18*alpha[1], 92286550
16*alpha[0] + 28*alpha[1], 7217527
24*alpha[0] + 13*alpha[1], 135861
8*alpha[0] + 4*alpha[1], 6
14*alpha[0] + 7*alpha[1], 107
20*alpha[0] + 9*alpha[1], 211
18*alpha[0] + 26*alpha[1], 140655623
15*alpha[0] + 31*alpha[1], 271860
13*alpha[0] + 34*alpha[1], 1
26*alpha[0] + 16*alpha[1], 10533019
2*alpha[0] + alpha[1], 1
15*alpha[0] + 16*alpha[1], 815214
23*alpha[0] + 23*alpha[1], 3675958453
35*alpha[0] + 15*alpha[1], 7936
6*alpha[0] + 7*alpha[1], 60
20*alpha[0] + 13*alpha[1], 292947
18*alpha[0] + 12*alpha[1], 87547
20*alpha[0] + 10*alpha[1], 2278
14*alpha[0] + 30*alpha[1], 45271
27*alpha[0] + 17*alpha[1], 38782176
3*alpha[0] + 5*alpha[1], 4
24*alpha[0] + 16*alpha[1], 11929577
15*alpha[0] + 26*alpha[1], 2298090
14*alpha[0] + 36*alpha[1], 9
32*alpha[0] + 13*alpha[1], 162
32*alpha[0] + 17*alpha[1], 11571373
19*alpha[0] + 31*alpha[1], 429649078
25*alpha[0] + 16*alpha[1], 11565139
10*alpha[0] + 15*alpha[1], 7936
26*alpha[0] + 21*alpha[1], 3017295942
10*alpha[0] + 7*alpha[1], 240
14*alpha[0] + 28*alpha[1], 165173
7*alpha[0] + 13*alpha[1], 162
18*alpha[0] + 13*alpha[1], 271702
15*alpha[0] + 14*alpha[1], 271860
12*alpha[0] + 30*alpha[1], 39
15*alpha[0] + 23*alpha[1], 3426450
16*alpha[0] + 14*alpha[1], 409725
11*alpha[0] + 17*alpha[1], 25923
29*alpha[0] + 12*alpha[1], 211
25*alpha[0] + 10*alpha[1], 16
19*alpha[0] + 9*alpha[1], 449
14*alpha[0] + 6*alpha[1], 9
11*alpha[0] + 8*alpha[1], 720
8*alpha[0] + 19*alpha[1], 27
8*alpha[0] + 6*alpha[1], 73
19*alpha[0] + 14*alpha[1], 874650
9*alpha[0] + 16*alpha[1], 1754
17*alpha[0] + 26*alpha[1], 41129689
30*alpha[0] + 13*alpha[1], 2407
13*alpha[0] + 24*alpha[1], 135861
4*alpha[0] + 2*alpha[1], 1
14*alpha[0] + 14*alpha[1], 165173
12*alpha[0] + 14*alpha[1], 45271
32*alpha[0] + 16*alpha[1], 1476973
19*alpha[0] + 21*alpha[1], 109375432
25*alpha[0] + 23*alpha[1], 10117699459
8*alpha[0] + 17*alpha[1], 162
11*alpha[0] + 13*alpha[1], 15204
19*alpha[0] + 26*alpha[1], 429649078
26*alpha[0] + 14*alpha[1], 409725
12*alpha[0] + 9*alpha[1], 2167
29*alpha[0] + 20*alpha[1], 1741076021
10*alpha[0] + 21*alpha[1], 1267
22*alpha[0] + 12*alpha[1], 45271
14*alpha[0] + 27*alpha[1], 271860
21*alpha[0] + 16*alpha[1], 9005900
21*alpha[0] + 11*alpha[1], 10531
17*alpha[0] + 25*alpha[1], 41129689
19*alpha[0] + 18*alpha[1], 22697760
alpha[0] + 2*alpha[1], 1
25*alpha[0] + 22*alpha[1], 4926988621
11*alpha[0] + 15*alpha[1], 23750
24*alpha[0] + 17*alpha[1], 38782176
29*alpha[0] + 16*alpha[1], 5411212
alpha[0] + alpha[1], 1
18*alpha[0] + 16*alpha[1], 3783712
12*alpha[0] + 21*alpha[1], 60654
19*alpha[0] + 30*alpha[1], 477808670
16*alpha[0] + 27*alpha[1], 9005900
19*alpha[0] + 23*alpha[1], 224935200
21*alpha[0] + 15*alpha[1], 3207547
24*alpha[0] + 25*alpha[1], 19489748227
17*alpha[0] + 33*alpha[1], 7453376
13*alpha[0] + 22*alpha[1], 233487
13*alpha[0] + 13*alpha[1], 55853
18*alpha[0] + 21*alpha[1], 51983392
26*alpha[0] + 10*alpha[1], 1
23*alpha[0] + 12*alpha[1], 30865
7*alpha[0] + 18*alpha[1], 2
16*alpha[0] + 23*alpha[1], 11565139
29*alpha[0] + 21*alpha[1], 5426377433
15*alpha[0] + 32*alpha[1], 135861
18*alpha[0] + 18*alpha[1], 13511708
3*alpha[0] + 4*alpha[1], 4
21*alpha[0] + 25*alpha[1], 2239147452
21*alpha[0] + 24*alpha[1], 1574401609
22*alpha[0] + 23*alpha[1], 2026132344
25*alpha[0] + 13*alpha[1], 91257
15*alpha[0] + 33*alpha[1], 60654
4*alpha[0] + 6*alpha[1], 9
18*alpha[0] + 8*alpha[1], 73
24*alpha[0] + 19*alpha[1], 295161525
5*alpha[0] + 3*alpha[1], 4
11*alpha[0] + 25*alpha[1], 720
13*alpha[0] + 27*alpha[1], 30865
12*alpha[0] + 5*alpha[1], 4
9*alpha[0] + 23*alpha[1], 4
15*alpha[0] + 18*alpha[1], 1752719
4*alpha[0] + 10*alpha[1], 1
14*alpha[0] + 13*alpha[1], 91257
10*alpha[0] + 17*alpha[1], 6555
12*alpha[0] + 10*alpha[1], 5130
15*alpha[0] + 27*alpha[1], 1752719
14*alpha[0] + 22*alpha[1], 972117
14*alpha[0] + 29*alpha[1], 91257
13*alpha[0] + 6*alpha[1], 23
20*alpha[0] + 30*alpha[1], 1785521843
17*alpha[0] + 29*alpha[1], 28840492
31*alpha[0] + 17*alpha[1], 16750927
21*alpha[0] + 20*alpha[1], 213011473
26*alpha[0] + 13*alpha[1], 55853
22*alpha[0] + 14*alpha[1], 972117
15*alpha[0] + 11*alpha[1], 23750
21*alpha[0] + 18*alpha[1], 51983392
30*alpha[0] + 12*alpha[1], 39
30*alpha[0] + 15*alpha[1], 492420
13*alpha[0] + 33*alpha[1], 23
8*alpha[0] + 5*alpha[1], 27
14*alpha[0] + 21*alpha[1], 1006994
32*alpha[0] + 18*alpha[1], 71404146
31*alpha[0] + 16*alpha[1], 2458684
33*alpha[0] + 13*alpha[1], 23
17*alpha[0] + 18*alpha[1], 7453376
26*alpha[0] + 23*alpha[1], 15445948924
21*alpha[0] + 27*alpha[1], 3859105134
10*alpha[0] + 18*alpha[1], 5130
10*alpha[0] + 16*alpha[1], 7554
2*alpha[0] + 2*alpha[1], 1
16*alpha[0] + 17*alpha[1], 2458684
26*alpha[0] + 12*alpha[1], 5130
18*alpha[0] + 7*alpha[1], 2
13*alpha[0] + 16*alpha[1], 185526
6*alpha[0] + 6*alpha[1], 39
6*alpha[0] + 12*alpha[1], 39
23*alpha[0] + 17*alpha[1], 34465501
11*alpha[0] + 10*alpha[1], 3630
12*alpha[0] + 13*alpha[1], 30865
21*alpha[0] + 14*alpha[1], 1006994
19*alpha[0] + 13*alpha[1], 292947
20*alpha[0] + 27*alpha[1], 1421847969
15*alpha[0] + 8*alpha[1], 449
31*alpha[0] + 13*alpha[1], 720
22*alpha[0] + 15*alpha[1], 3426450
17*alpha[0] + 27*alpha[1], 38782176
7*alpha[0] + 9*alpha[1], 211
16*alpha[0] + 26*alpha[1], 10533019
30*alpha[0] + 16*alpha[1], 3783712
14*alpha[0] + 12*alpha[1], 45271
29*alpha[0] + 18*alpha[1], 129364687
31*alpha[0] + 15*alpha[1], 271860
23*alpha[0] + 19*alpha[1], 224935200
30*alpha[0] + 19*alpha[1], 477808670
25*alpha[0] + 11*alpha[1], 720
18*alpha[0] + 32*alpha[1], 71404146
17*alpha[0] + 14*alpha[1], 569358
6*alpha[0] + 13*alpha[1], 23
14*alpha[0] + 26*alpha[1], 409725
4*alpha[0] + 8*alpha[1], 6
20*alpha[0] + 28*alpha[1], 1614020045
23*alpha[0] + 9*alpha[1], 4
28*alpha[0] + 22*alpha[1], 12506799508
17*alpha[0] + 32*alpha[1], 11571373
9*alpha[0] + 7*alpha[1], 211
11*alpha[0] + 9*alpha[1], 1754
17*alpha[0] + 19*alpha[1], 11571373
21*alpha[0] + 23*alpha[1], 1046567576
10*alpha[0] + 24*alpha[1], 73
8*alpha[0] + 3*alpha[1], 1
14*alpha[0] + 24*alpha[1], 732180
9*alpha[0] + 12*alpha[1], 2167
17*alpha[0] + 30*alpha[1], 22690835
31*alpha[0] + 14*alpha[1], 19902
19*alpha[0] + 22*alpha[1], 161695320
26*alpha[0] + 11*alpha[1], 240
34*alpha[0] + 13*alpha[1], 1
24*alpha[0] + 24*alpha[1], 11387396338
9*alpha[0] + 13*alpha[1], 2407
5*alpha[0] + 8*alpha[1], 27
13*alpha[0] + 32*alpha[1], 162
12*alpha[0] + 29*alpha[1], 211
14*alpha[0] + 34*alpha[1], 600
26*alpha[0] + 19*alpha[1], 429649078
10*alpha[0] + 5*alpha[1], 16
11*alpha[0] + 11*alpha[1], 6559
19*alpha[0] + 27*alpha[1], 477808670
25*alpha[0] + 19*alpha[1], 366045079
15*alpha[0] + 34*alpha[1], 23750
16*alpha[0] + 18*alpha[1], 3783712
17*alpha[0] + 22*alpha[1], 28840492
12*alpha[0] + 25*alpha[1], 10531
26*alpha[0] + 15*alpha[1], 2298090
7*alpha[0] + 5*alpha[1], 27
9*alpha[0] + 4*alpha[1], 4
13*alpha[0] + 18*alpha[1], 271702
12*alpha[0] + 28*alpha[1], 758
31*alpha[0] + 19*alpha[1], 429649078
13*alpha[0] + 9*alpha[1], 2407
5*alpha[0] + 4*alpha[1], 9
20*alpha[0] + 15*alpha[1], 2808958
24*alpha[0] + 12*alpha[1], 19022
34*alpha[0] + 15*alpha[1], 23750
22*alpha[0] + 13*alpha[1], 233487
16*alpha[0] + 15*alpha[1], 815214
6*alpha[0] + 15*alpha[1], 3
17*alpha[0] + 15*alpha[1], 1242438
18*alpha[0] + 19*alpha[1], 22697760
28*alpha[0] + 16*alpha[1], 7217527
27*alpha[0] + 22*alpha[1], 9646801166
16*alpha[0] + 24*alpha[1], 11929577
9*alpha[0] + 8*alpha[1], 449
11*alpha[0] + 20*alpha[1], 15204
11*alpha[0] + 22*alpha[1], 6559
28*alpha[0] + 14*alpha[1], 165173
20*alpha[0] + 26*alpha[1], 1189389427
14*alpha[0] + 15*alpha[1], 271860
11*alpha[0] + 24*alpha[1], 1754
19*alpha[0] + 24*alpha[1], 295161525
3*alpha[0] + 3*alpha[1], 3
14*alpha[0] + 10*alpha[1], 7554
23*alpha[0] + 26*alpha[1], 15445948924
12*alpha[0] + 15*alpha[1], 60654
20*alpha[0] + 20*alpha[1], 125869268
5*alpha[0] + 12*alpha[1], 4
15*alpha[0] + 20*alpha[1], 2808958
11*alpha[0] + 5*alpha[1], 9
13*alpha[0] + 21*alpha[1], 271702
19*alpha[0] + 29*alpha[1], 503791930
33*alpha[0] + 17*alpha[1], 7453376
23*alpha[0] + 10*alpha[1], 240
13*alpha[0] + 23*alpha[1], 185526
9*alpha[0] + 5*alpha[1], 23
12*alpha[0] + 22*alpha[1], 45271
7*alpha[0] + 10*alpha[1], 240
20*alpha[0] + 19*alpha[1], 69404966
17*alpha[0] + 8*alpha[1], 162
24*alpha[0] + 20*alpha[1], 709317711
32*alpha[0] + 15*alpha[1], 135861
10*alpha[0] + 9*alpha[1], 1267
13*alpha[0] + 25*alpha[1], 91257
23*alpha[0] + 14*alpha[1], 874650
28*alpha[0] + 11*alpha[1], 9
25*alpha[0] + 25*alpha[1], 35366353043
20*alpha[0] + 23*alpha[1], 504044082
16*alpha[0] + 11*alpha[1], 25923
18*alpha[0] + 22*alpha[1], 71404146
15*alpha[0] + 22*alpha[1], 3426450
25*alpha[0] + 14*alpha[1], 569358
15*alpha[0] + 17*alpha[1], 1242438
13*alpha[0] + 20*alpha[1], 292947
18*alpha[0] + 20*alpha[1], 35515543
21*alpha[0] + 9*alpha[1], 80
14*alpha[0] + 25*alpha[1], 569358
8*alpha[0] + 16*alpha[1], 288
8*alpha[0] + 13*alpha[1], 720
12*alpha[0] + 26*alpha[1], 5130
28*alpha[0] + 19*alpha[1], 503791930
15*alpha[0] + 21*alpha[1], 3207547
14*alpha[0] + 19*alpha[1], 874650
10*alpha[0] + 13*alpha[1], 6555
16*alpha[0] + 16*alpha[1], 1476973
26*alpha[0] + 17*alpha[1], 41129689
6*alpha[0] + 9*alpha[1], 80
8*alpha[0] + 8*alpha[1], 288
22*alpha[0] + 17*alpha[1], 28840492
21*alpha[0] + 12*alpha[1], 60654
9*alpha[0] + 18*alpha[1], 808
18*alpha[0] + 29*alpha[1], 129364687
8*alpha[0] + 10*alpha[1], 600
7*alpha[0] + 3*alpha[1], 2
12*alpha[0] + 12*alpha[1], 19022
alpha[0], 1
17*alpha[0] + 9*alpha[1], 1267
18*alpha[0] + 17*alpha[1], 7453376
14*alpha[0] + 35*alpha[1], 107
12*alpha[0] + 31*alpha[1], 4
10*alpha[0] + 14*alpha[1], 7554
20*alpha[0] + 18*alpha[1], 35515543
7*alpha[0] + 6*alpha[1], 60
22*alpha[0] + 27*alpha[1], 9646801166
8*alpha[0] + 14*alpha[1], 600
21*alpha[0] + 26*alpha[1], 3017295942
11*alpha[0] + 27*alpha[1], 60
18*alpha[0] + 27*alpha[1], 144626368
6*alpha[0] + 10*alpha[1], 73
19*alpha[0] + 28*alpha[1], 503791930
10*alpha[0] + 11*alpha[1], 3630
27*alpha[0] + 15*alpha[1], 1752719
27*alpha[0] + 12*alpha[1], 2167
23*alpha[0] + 27*alpha[1], 22382256978
10*alpha[0] + 6*alpha[1], 73
10*alpha[0] + 19*alpha[1], 3630
9*alpha[0] + 15*alpha[1], 2167
25*alpha[0] + 18*alpha[1], 129364687
12*alpha[0] + 20*alpha[1], 74434
17*alpha[0] + 20*alpha[1], 16750927
27*alpha[0] + 11*alpha[1], 60
16*alpha[0] + 10*alpha[1], 7554
14*alpha[0] + 11*alpha[1], 19902
16*alpha[0] + 33*alpha[1], 815214
25*alpha[0] + 20*alpha[1], 943760899
20*alpha[0] + 24*alpha[1], 709317711
14*alpha[0] + 18*alpha[1], 732180
6*alpha[0] + 8*alpha[1], 73
12*alpha[0] + 16*alpha[1], 74434
7*alpha[0] + 8*alpha[1], 162
27*alpha[0] + 14*alpha[1], 271860
17*alpha[0] + 10*alpha[1], 6555
15*alpha[0] + 9*alpha[1], 2167
22*alpha[0] + 21*alpha[1], 655951448
16*alpha[0] + 25*alpha[1], 11565139
6*alpha[0] + 11*alpha[1], 60
18*alpha[0] + 11*alpha[1], 23750
16*alpha[0] + 34*alpha[1], 409725
28*alpha[0] + 12*alpha[1], 758
8*alpha[0] + 18*alpha[1], 73
13*alpha[0] + 19*alpha[1], 292947
19*alpha[0] + 10*alpha[1], 3630
19*alpha[0] + 20*alpha[1], 69404966
18*alpha[0] + 31*alpha[1], 92286550
7*alpha[0] + 7*alpha[1], 107
12*alpha[0] + 19*alpha[1], 84121
10*alpha[0] + 8*alpha[1], 600
7*alpha[0] + 15*alpha[1], 60
